20543;99999;    0; ; 34.50;  0.0000;   0.0;  1.7468;-142.3;  1.7311; 143.8;  2.3639; -89.0;  0.0000; 116.6;  0.0000;  90.0;  0.9268;-179.0;  1.0665;   0.7;  0.1398; 178.6;  0.7880; -89.0;  0.7880; -89.0;  0.7880; -89.0
20543;20543;    0; ; 34.50;  0.0000;-177.8;  1.7468;-142.3;  1.7311; 143.8;  0.0000;   0.0;  0.0000;   0.0;  0.0000;   0.0;  0.9268;-179.0;  1.0665;   0.7;  0.1398; 178.6;  0.0000;   0.0;  0.0000;   0.0;  0.0000;   0.0
20533;20543;    1; ; 34.50;  1.0249;   0.6;  1.1118;-117.4;  1.1033; 117.7;  0.9081; -93.0;  0.7953;  40.6;  0.6778; 145.0;  0.0000;   0.0;  1.0794;   0.3;  0.0547; 175.0;  0.0000;   0.0;  0.1339;-117.3;  0.7880; -89.0
    0;20543;    1; ; 34.50;  1.0000;   0.0;  1.0000;-120.0;  1.0000; 120.0;  0.7880; -89.0;  0.7880; -89.0;  0.7880; -89.0;  0.0000;   0.0;  1.0000;   0.0;  0.0000;   0.0;  0.7880; -89.0;  0.0000;   0.0;  0.0000;   0.0
48190;20543;    1; ; 34.50;  0.0140; -16.1;  1.7607;-142.3;  1.7418; 143.5;  0.1294; -83.7;  0.1294; 156.3;  0.1294;  36.3;  0.9268;-179.0;  1.0799;   0.4;  0.1398; 178.6;  0.0000;   0.0;  0.1294; -83.7;  0.0000; -82.4
48191;20543;    1; ; 34.50;  0.0161; -16.0;  1.7628;-142.3;  1.7435; 143.5;  0.1294; -83.7;  0.1294; 156.3;  0.1294;  36.3;  0.9268;-179.0;  1.0820;   0.4;  0.1398; 178.6;  0.0000; 104.2;  0.1294; -83.7;  0.0000;-102.2
48192;20543;    1; ; 34.50;  0.0208; -15.5;  1.7674;-142.2;  1.7472; 143.4;  0.1294; -83.8;  0.1294; 156.2;  0.1294;  36.2;  0.9268;-179.0;  1.0865;   0.4;  0.1398; 178.6;  0.0000;   0.0;  0.1294; -83.8;  0.0000;-158.3
48187;20543;    1; ; 34.50;  0.0044; -20.2;  1.7512;-142.3;  1.7343; 143.7;  0.1424; -83.5;  0.1424; 156.5;  0.1424;  36.5;  0.9268;-179.0;  1.0706;   0.6;  0.1398; 178.6;  0.0000;   0.0;  0.1424; -83.5;  0.0000;  26.7
48188;20543;    1; ; 34.50;  0.0051; -19.0;  1.7519;-142.3;  1.7349; 143.7;  0.1424; -83.5;  0.1424; 156.5;  0.1424;  36.5;  0.9268;-179.0;  1.0714;   0.6;  0.1398; 178.6;  0.0000;   0.0;  0.1424; -83.5;  0.0000;-154.5
